3.7um,6.7um,7.3um,8.5um,9.7um,11um,12um,13.3um,BTD[11-12],BTD[11-85],BTD[11-73],BTD[11-13],BTD[11-97],BTD[11-37],BTD[11-67],BTD[11-R37],Label
277.73867635888416,213.10188809692093,216.8657676756189,215.24624881459806,216.0408649754492,212.3620624282786,212.85678420721396,213.0818881036431,-0.4947217789353715,-2.8841863863194703,-4.503705247340321,-0.7198256753645182,-3.678802547170619,-65.37661393060557,-0.7398256686423395,208.36833188323465,1.0
273.833406389416,221.122290708668,226.14722123342995,221.27976556549012,218.82804201508134,220.3251797588951,220.5405618584323,218.13440705248533,-0.21538209953720866,-0.9545858065950199,-5.822041474534842,2.190772706409774,1.4971377438137665,-53.50822663052088,-0.7971109497729003,217.8727425964958,1.0
274.4000699949276,220.78245208497435,226.14722123342995,220.59774270001176,218.36272324665336,221.66199255147288,221.36248362521195,218.52603125822532,0.29950892626092696,1.0642498514611134,-4.485228681957068,3.1359612932475613,3.299269304819518,-52.73807744345473,0.8795404664985256,219.34109640279124,1.0
278.39062238151286,217.26942427278672,224.08443178648074,219.79968668269285,217.73200182561388,218.46152661028032,218.23782947289286,216.42985216098214,0.223697137387461,-1.3381600724125349,-5.622905176200419,2.0316744492981798,0.7295247846664381,-59.92909577123254,1.1921023374935942,215.84550330820207,1.0
277.4341464245334,217.90311383038508,224.99714458576517,221.1669173401714,218.11987986456816,219.75651362884042,219.55120195150317,217.12577274588074,0.20531167733724942,-1.4104037113309857,-5.240630956924747,2.6307408829596852,1.6366337642722613,-57.677632795693,1.8533997984553423,217.28122523772714,1.0
276.1923616886334,218.5281227986991,226.31874333244525,224.0598930264364,219.20676495015056,221.50565242060526,220.98023736756315,217.9178197616188,0.52541505304211,-2.554240605831154,-4.813090911839993,3.587832658986457,2.2988874704547015,-54.68670926802815,2.9775296219061715,219.18666600474222,1.0
279.9143133650208,221.89388328707545,231.38326967312796,232.2015192173168,223.87000988237503,228.4856053545771,227.33248784602424,221.82484793853325,1.1531175085528673,-3.715913862739683,-2.897664318550852,6.66075741604385,4.615595472202074,-51.4287080104437,6.5917220675016495,226.63327788856606,1.0
272.5772348078,223.6635256059096,225.79102530462438,219.2231756383092,217.4005281281582,221.0097195488973,221.3515936525978,220.55807626536728,-0.34187410370051907,1.786543910588108,-4.7813057557270895,0.4516432835300179,3.6091914207391085,-51.56751525890269,-2.6538060570123037,218.61561292238667,1.0
272.27731808385965,216.62668271714227,217.85639337250876,213.59569653309276,214.91882212882214,214.2551347962699,214.4860594976111,214.653547246725,-0.2309247013411948,0.6594382631771509,-3.6012585762388483,-0.39841245045508344,-0.6636873325522288,-58.02218328758974,-2.3715479208723593,210.77122161305763,1.0
279.7244474913739,211.63356908434392,212.5300462805003,211.75329719818336,213.61894706012876,210.61810502150576,210.99984942044068,212.02199278388824,-0.3817443989349272,-1.1351921766776059,-1.9119412589945455,-1.4038877623824817,-3.0008420386230057,-69.10634246986814,-1.0154640628381628,205.83783825972597,1.0
276.7301806541588,211.7827650573137,211.85701422514148,211.73713379789038,213.70249725290697,210.52929595300748,210.81858217910076,211.63583300656393,-0.2892862260932816,-1.2078378448829028,-1.3277182721340068,-1.1065370535564512,-3.173201299899489,-66.20088470115132,-1.2534691043062196,205.5834813434799,1.0
278.53739731268774,212.08533898494647,211.7254748819651,212.10705543440068,214.04429410293767,210.51447722730165,210.9092894009619,211.29767956458304,-0.3948121736602559,-1.5925782070990238,-1.2109976546634584,-0.7832023372813808,-3.5298168756360155,-68.02292008538609,-1.5708617576448205,205.61785170850283,1.0
280.1027039482285,212.23201274040102,212.1264559234233,211.97882399538994,214.5656515894941,210.61810502150576,211.07735736749115,211.62333715600792,-0.4592523459853908,-1.3607189738841896,-1.508350901917538,-1.0052321345021653,-3.947546567988354,-69.48459892672275,-1.6139077188952626,205.8407894048981,1.0
280.96074326221714,212.67377123480128,212.26429889863877,212.21888249376684,214.64740437101065,210.80998566492076,211.24493357265112,211.94742628356775,-0.4349479077303613,-1.408896828846082,-1.4543132337180111,-1.1374406186469912,-3.837418706089892,-70.15075759729638,-1.8637855698805197,206.1673946653175,1.0
277.5307342672256,212.5229488456466,212.9202674763328,212.4573353820503,214.90077973655403,210.89829710661832,211.42485191127125,211.94120750855257,-0.5265548046529318,-1.5590382754319876,-2.021970369714495,-1.0429104019342503,-4.002482629935713,-66.63243716060731,-1.6246517390282804,206.19345835387173,1.0
270.62900924168935,214.09982323850727,214.6938797344181,213.0699794223867,215.15269940561942,211.94609663111655,212.36658178168082,212.48002424387226,-0.42048515056427505,-1.1238827912701481,-2.7477831033015434,-0.5339276127557184,-3.206602774502869,-58.6829126105728,-2.1537266073907233,207.61172411066977,1.0
272.6565528080992,213.38990559964373,214.44685320886862,212.94515803435525,215.15269940561942,211.65722168118697,212.1008963712332,212.25758630074645,-0.4436746900462367,-1.287936353168277,-2.7896315276816495,-0.6003646195594854,-3.4954777244324475,-60.99933112691224,-1.7326839184567575,207.22038829953414,1.0
274.71906471250844,213.95683432014275,214.6938797344181,213.53424366870422,214.89175443698835,212.03244076616937,212.53044444507955,212.25758630074645,-0.49800367891018027,-1.5018029025348483,-2.661438968248717,-0.22514553457708075,-2.8593136708189775,-62.68662394633907,-1.924393553973374,207.81579552538568,1.0
272.27731808385965,213.81308391897159,214.6938797344181,213.88618432569757,214.89175443698835,212.2190101572698,212.6184853341356,212.25139601449172,-0.39947517686582046,-1.6671741684277777,-2.474869577148297,-0.03238585722192511,-2.6727442797185574,-60.05830792658986,-1.594073761701793,208.0301249453252,1.0
272.9515766649436,212.95347414804914,214.31880049749347,213.76415811401725,214.97290490090384,211.93169293633417,212.2655130103653,212.40595840772568,-0.3338200740311379,-1.8324651776830763,-2.387107561159297,-0.47426547139150443,-3.041211964569669,-61.01988372860944,-1.0217812117149663,207.62298903695063,1.0
275.3177915848605,214.22972194490487,216.36886806644148,215.84295277157304,215.64339381214668,213.4083626209326,213.78804510181246,212.62175733077228,-0.37968248087986467,-2.434590150640446,-2.960505445508886,0.7866052901603098,-2.235031191214091,-61.90942896392792,-0.8213593239722741,209.71092986450864,1.0
279.2805242505623,217.2362534766297,221.41358860067137,220.77570678608035,217.7658624426377,217.62820827132634,217.51270470389304,215.47941230777508,0.11550356743330781,-3.1474985147540053,-3.785380329345031,2.1487959635512652,-0.13765417131136815,-61.65231597923594,0.3919547946966304,214.90658294326238,1.0
279.1682568560268,221.4868149068941,227.0623278722795,227.56112497340763,221.07103529048257,223.55177134386037,223.06038833513693,218.67870078904738,0.49138300872343166,-4.009353629547263,-3.51055652841913,4.873070554812983,2.4807360533777967,-55.616485512166435,2.06495643696627,221.42056292406056,1.0
265.9093440448169,223.26235855352436,225.2121124138342,218.731606150347,216.85123925723335,220.82718179429227,221.24259659233337,220.32643617090523,-0.41541479804109827,2.095575643945267,-4.384930619541933,0.5007456233870471,3.975942537058927,-45.08216225052465,-2.4351767592320925,218.36103222573453,1.0
272.82419907914107,214.1060233571514,214.93150407850152,212.0750417229033,213.82289398565868,212.3620624282786,212.3792032917232,213.35039523107574,-0.017140863444609522,0.28702070537528357,-2.5694416502229274,-0.9883328027971459,-1.4608315573800894,-60.462136650862476,-1.7439609288728093,208.2576775291392,1.0
278.5912464720135,211.7218322891978,211.58506406208502,211.33061664743306,213.13303661223614,210.38092610634402,210.71474176056313,211.89766849572777,-0.33381565421910864,-0.9496905410890406,-1.204137955741004,-1.5167423893837508,-2.7521105058921194,-68.21032036566947,-1.3409061828537858,205.39850470818118,1.0
279.100644936879,211.24993510464517,211.1765230027275,211.31425896857309,213.56315816455106,210.27680535617932,210.71474176056313,211.62333715600792,-0.4379364043838052,-1.0374536123937617,-0.8997176465481687,-1.3465317998285968,-3.2863528083717313,-68.82383958069968,-0.9731297484658512,205.23003955188855,1.0
279.5994955596027,211.40131649481822,211.3105559600959,211.68859761180045,213.47001927672937,210.38092610634402,210.71474176056313,211.7793430708661,-0.33381565421910864,-1.307671505456426,-0.9296298537518908,-1.3984169645220845,-3.089093170385354,-69.21856945325868,-1.0203903884741976,205.42300126350955,1.0
284.80511963976153,212.1787710606797,211.85701422514148,211.93061733830325,214.145392372025,210.94239441201637,211.3221119742255,212.04683186457848,-0.3797175622091231,-0.9882229262868805,-0.914619813125114,-1.1044374525621095,-3.2029979600086165,-73.86272522774516,-1.236376648663338,206.52022615716407,1.0
285.11353855441445,212.3315548633748,211.71723604767752,212.0590223500273,214.22793740456444,210.94239441201637,211.41201917736657,212.14609129019465,-0.46962476535020414,-1.1166279380109358,-0.7748416356611472,-1.2036968781782775,-3.2855429925480735,-74.17114414239808,-1.3891604513584355,206.52378479287574,1.0
284.1705806056103,211.87053287044571,211.30219634284074,211.67240294888367,214.22793740456444,210.55891747168982,211.05153490437849,211.81673116419785,-0.492617432688661,-1.1134854771938478,-0.7432788711509204,-1.257813692508023,-3.669019932874619,-73.6116631339205,-1.3116153987558903,205.88290304831946,1.0
282.8058492321061,211.70827348378577,211.5767829125755,211.67240294888367,213.8875869904281,210.75102274287812,211.14186909389858,211.6483236953406,-0.39084635102045695,-0.9213802060055514,-0.8257601696973893,-0.8973009524624729,-3.136564247549984,-72.05482648922796,-0.9572507409076536,206.1333131061899,1.0
283.98629639173834,211.86379158886834,211.16812471762447,211.28151909936557,213.71176916051184,210.55891747168982,210.8704326074895,211.4293847159808,-0.3115151357996808,-0.7226016276757434,-0.6092072459346412,-0.8704672442909782,-3.152851688822011,-73.42737892004851,-1.3048741171785139,205.86480230979407,1.0
278.8206698242935,211.2361307159614,211.43565240819962,211.78560364789692,213.54454587575816,210.83944105002644,211.05153490437849,211.6420772221576,-0.21209385435204808,-0.9461625978704831,-0.5962113581731785,-0.802636172131173,-2.7051048257317234,-67.98122877426704,-0.39668966593495725,206.12122939917805,1.0
277.70680421980916,212.17210790067497,211.84880986127317,212.02696538665336,213.61894706012876,211.11839893612375,211.21918423315867,211.63583300656393,-0.10078529703491768,-0.9085664505296052,-0.730410925149414,-0.5174340704401743,-2.5005481240050074,-66.5884052836854,-1.0537089645512197,206.52406385693064,1.0
280.2538052124647,211.86379158886834,212.11019777521219,212.26670069690536,213.61894706012876,211.4103709063267,211.56581969482409,212.17088478838076,-0.15544878849738097,-0.8563297905786555,-0.6998268688854807,-0.760513882054056,-2.2085761538020563,-68.84343430613802,-0.45342068254163337,207.04664047572368,1.0
278.70623206947056,211.069896231701,212.24811696299523,212.37802733717916,213.61894706012876,211.3958107935442,211.74473114059566,212.16468656221556,-0.348920347051461,-0.9822165436349621,-0.8523061694510261,-0.7688757686713643,-2.223136266584561,-67.31042127592636,0.3259145618432058,206.96858377328053,1.0
271.768525773706,212.47028820062718,213.8010486618437,213.45727922100662,213.86911349484637,212.51895561997333,212.7691042758076,212.59097166679294,-0.25014865583426626,-0.9383236010332894,-1.2820930418703824,-0.07201604681961271,-1.350157874873048,-59.24957015373269,0.04866741934614538,208.42960015122333,1.0
277.9448202698084,213.3644277121792,215.40122103982017,214.62480362789697,215.36749189746132,213.15581874343914,213.3677095305108,213.06965891855495,-0.21189078707166686,-1.468984884457825,-2.2454022963810303,0.0861598248841915,-2.2116731540221792,-64.78900152636928,-0.20860896874006585,209.42721895668072,1.0
277.2316492468408,224.0637367379109,229.42471449352317,230.55314745494917,223.92940273550016,225.58390998597596,225.39454004122115,220.98088905735202,0.18936994475481583,-4.969237468973205,-3.8408045075472046,4.603020928623948,1.6545072504758025,-51.647739260864824,1.5201732480650776,223.56210183854554,1.0
262.1889499699218,234.81654348833808,242.64131261487594,247.5824777380668,235.062797587414,247.1011051349071,246.91145682206746,238.30406797493674,0.1896483128396369,-0.48137260315971275,4.459792520031158,8.797037159970358,12.038307547493105,-15.087844835014693,12.284561646569017,245.645358365002,1.0
272.9808704042357,230.3948000978941,238.33710904483647,232.1437053103653,223.73610910297998,236.953178051317,237.65245649003796,232.79705372402194,-0.6992784387209667,4.809472740951691,-1.3839309935194706,4.1561243272950605,13.217068948337015,-36.027692352918706,6.558377953422905,235.3372443946245,1.0
264.95068284058476,227.2653190645492,230.4566636734239,224.78901047906928,220.42060402097596,226.79451144843935,227.45179993950225,225.60188202442438,-0.6572884910629,2.0055009693700754,-3.6621522249845384,1.1926294240149673,6.373907427463394,-38.15617139214541,-0.4708076161098518,224.77027953773378,1.0
262.61509637015087,227.17473808102127,229.83456864014116,223.88434584306836,220.06782219807684,226.22005322016815,226.9132590652221,224.79332080213644,-0.6932058450539387,2.3357073770997943,-3.614515419973003,1.426732418031719,6.152231022091314,-36.39504314998271,-0.9546848608531207,224.15316536463837,1.0
273.1267875904789,222.24432731517825,224.6720874031372,217.66036251472076,216.31262580240437,220.973259532633,221.04592933011202,219.77755890649257,-0.07266979747902269,3.312897017912235,-3.6988278705042035,1.1957006261404217,4.660633730228625,-52.153528057845904,-1.2710677825452592,218.5788365246679,1.0
280.0882646502868,212.86272980320066,213.938972974819,211.6399948722803,213.9890497054382,211.7729704304597,211.73197252395602,212.99010885825774,0.04099790650369073,0.1329755581793961,-2.166002544359287,-1.2171384277980337,-2.2160792749784832,-68.31529421982711,-1.0897593727409571,207.59037422379467,1.0
284.595382941635,211.34636996912636,211.52705168754898,211.49378514288375,213.48866365327237,210.3511984090197,210.7796659762407,212.02820411653158,-0.42846756722099144,-1.14258673386405,-1.1758532785292743,-1.6770057075118814,-3.1374652442526667,-74.24418453261532,-0.9951715601066553,205.574982855736,1.0
283.2923734698858,211.8098009824002,211.52705168754898,211.75329719818336,213.97983412798808,210.5441075578483,210.94811695175866,212.44917424133897,-0.4040093939103713,-1.2091896403350688,-0.9829441297006838,-1.9050666834906735,-3.435726570139792,-72.74826591203748,-1.2656934245518983,205.83279431016763,1.0
284.5049562884258,212.26523498125363,211.80775601467388,212.48900803293265,214.145392372025,211.0158045807633,211.3863450664851,212.49852807587135,-0.37054048572179,-1.4732034521693436,-0.7919514339105831,-1.482723495108047,-3.1295877912616845,-73.48915170766247,-1.2494304004903256,206.6113150635514,1.0
282.7670314873762,212.56237682281085,212.21572380315067,212.97640444499993,214.7923694357838,211.67170380300595,212.24021750758106,212.81232197427985,-0.5685137045751105,-1.3047006419939748,-0.5440200001447124,-1.1406181712738999,-3.1206656327778433,-71.09532768437023,-0.8906730198048933,207.52139090246274,1.0
279.8122630664463,212.70644608341385,212.21572380315067,212.83558360341794,214.62924997594814,211.67170380300595,212.1515958571357,213.06965891855495,-0.4798920541297491,-1.1638798004119906,-0.5440200001447124,-1.3979551155489958,-2.9575461729421875,-68.14055926344034,-1.0347422804078974,207.42721794790342,1.0
276.7052411631829,212.8562358919737,212.34508263169602,212.83558360341794,215.10782024389403,211.845179272156,212.22756559960678,213.06354211566094,-0.3823863274507744,-0.9904043312619422,-0.4999033595400135,-1.2183628435049343,-3.2626409717380227,-64.8600618910269,-1.0110566198177082,207.58584899948144,1.0
274.81842445905687,212.70644608341385,212.20761929748764,212.4573353820503,214.70182246305086,211.75851733116392,212.1389271480702,212.68943787784576,-0.38040981690627973,-0.6988180508863877,-0.4491019663237239,-0.9309205466818469,-2.9433051318869445,-63.059907127892956,-0.9479287522499362,207.4121390047479,1.0
277.810236680027,212.4043144590162,211.93892393740043,212.33035818775198,214.70182246305086,211.4685612743899,211.88491576165063,212.63406713379658,-0.416354487260719,-0.8617969133620704,-0.4703626630105191,-1.1655058594066645,-3.233261188660947,-66.34167540563709,-0.935753184626293,207.06017313657253,1.0
280.8349983018051,211.49036243612971,211.2436167850511,211.83400737805837,214.04429410293767,211.08910730430404,211.36065941998402,211.87899949706852,-0.27155211567998094,-0.7449000737543372,-0.15450948074706616,-0.7898921927644835,-2.9551867986336333,-69.74589099750108,-0.4012551318256783,206.56967523643294,1.0
279.540470480751,211.9512892286361,211.23523788544767,211.8178789840796,213.8783498698842,210.89829710661832,211.27067130001734,211.87899949706852,-0.37237419339902544,-0.9195818774612974,-0.3369407788293586,-0.9807023904502046,-2.9800527632658884,-68.64217337413271,-1.0529921220177982,206.22839430510464,1.0
278.6296351304095,211.79628733754063,211.5187540361304,212.18696745596813,214.12702807476253,211.1769282427802,211.6169930960174,212.13989360737457,-0.4400648532372031,-1.0100392131879232,-0.34182579335018204,-0.9629653645943677,-2.950099831982328,-67.45270688762929,-0.6193590947604264,206.63321276579046,1.0
277.084774440364,211.33261622655434,211.37734134917093,212.0590223500273,214.20043886415905,211.4685612743899,211.6169930960174,212.13369253864659,-0.14843182162749713,-0.5904610756373927,0.09121992521897937,-0.6651312642566722,-2.731877589769141,-65.6162131659741,0.13594504783557682,207.02283297238796,1.0
278.5758721453302,211.33261622655434,211.93074505160715,212.42563294550334,213.95218108044398,211.5557249133073,211.69367164896153,212.18327672087614,-0.137946735654225,-0.8699080321960366,-0.3750201382998455,-0.6275518075688353,-2.3964561671366766,-67.02014723202291,0.22310868675296547,207.1955717150651,1.0
283.62611432710503,212.3977093997868,212.3370137451236,212.91388443167523,214.28287983185442,212.0180589769665,212.2907948010309,212.76319550638294,-0.272735824064398,-0.8958254547087279,-0.31895476815711277,-0.7451365294164418,-2.2648208548879154,-71.60805535013853,-0.3796504228203048,208.02292057021296,1.0
285.7480600349777,214.82781748356692,215.42306305072424,215.82851034777931,215.49230654681966,214.10345834193276,214.63196616695032,214.01710845016652,-0.5285078250175559,-1.7250520058465497,-1.3196047087914735,0.08634989176624686,-1.388848204886898,-71.64460169304493,-0.724359141634153,210.83753102717446,1.0
271.7066995066787,222.118649078229,225.0240911697204,225.07476226672827,220.2445470301298,222.4135823776394,222.53856398408973,219.85542749540957,-0.12498160645034773,-2.661179889088885,-2.6105087920810206,2.5581548822298146,2.1690353475095776,-49.29311712903933,0.29493329941038837,220.12581830522117,1.0
259.72104281961373,234.1763429177985,241.67099277184997,246.51256589409599,234.51033470877184,243.08871260368204,243.99165892071153,236.4200536140464,-0.9029463170294889,-3.4238532904139447,1.4177198318320734,6.668658989635645,8.578377894910204,-16.632330215931688,8.912369685883533,241.56297960960245,1.0
278.1570253438861,229.43722142508753,237.9149100205473,234.82814770103025,225.05880725358173,238.55309145111264,237.87652328848864,232.3089961000297,0.6765681626239939,3.7249437500823888,0.6381814305653393,6.244095351082933,13.494284197530902,-39.60393389277348,9.115870026025107,236.99628405231655,1.0
275.5460638015674,225.29210973532898,232.11555194009304,224.57049266675747,219.05071412188406,228.2392294791947,227.92697549042435,224.58464824226576,0.31225398877035104,3.6687368124372313,-3.8763224608983364,3.654581236928948,9.18851535731065,-47.30683432237271,2.947119743865727,226.3460227636109,1.0
270.8336870625856,224.70343120935166,229.14401666485696,221.44220030403983,218.0358392109223,224.66793948634378,224.89090905108296,222.6112922437101,-0.22296956473917362,3.225739182303954,-4.476077178513179,2.0566472426336873,6.632100275421493,-46.16574757624184,-0.03549172300787973,222.547242703278,1.0
274.8814329346805,220.02546919257085,221.8197908286059,215.98704096465133,215.7143163211213,217.95023172480387,217.6745814071096,217.3965076649077,0.2756503176942715,1.9631907601525427,-3.8695591038020325,0.553724059896183,2.235915403682583,-56.93120120987663,-2.075237467766982,215.21874802691264,1.0
284.2683137469253,215.66595553271017,216.69171702399507,212.88258525546755,214.07188866973348,213.38036250423525,213.5164077281128,214.21587153146123,-0.13604522387754514,0.49777724876770435,-3.311354519759817,-0.8355090272259815,-0.6915261654982316,-70.88795124269004,-2.2855930284749206,209.9007601673517,1.0
287.37373650171963,212.37787934082613,212.99138429836756,212.01092435058447,214.31032377630694,211.16230298715274,211.45050874463658,212.86141304367277,-0.28820575748383703,-0.8486213634317323,-1.8290813112148214,-1.699110056520027,-3.1480207891542022,-76.21143351456689,-1.2155763536733843,206.95196296411197,1.0
284.9004198364003,212.67377123480128,212.46584352890943,212.50483553654925,214.145392372025,211.43947583283034,211.7957479206822,213.0757723952677,-0.35627208785186326,-1.0653597037189115,-1.0263676960790917,-1.6362965624373658,-2.7059165391946465,-73.46094400356998,-1.2342954019709396,207.25988036240187,1.0
285.0781423388515,212.67377123480128,212.8569091918608,212.85125709991988,214.38342695231958,211.81630758444345,212.1389271480702,213.01459631131578,-0.3226195636267448,-1.034949515476427,-1.0406016074173579,-1.1982887268723346,-2.5671193678761313,-73.26183475440803,-0.857463650357829,207.80973438421762,1.0
283.13976074846215,212.37126602832353,212.4578077084622,212.97640444499993,214.6110880524434,211.80186687726916,212.22756559960678,213.3382139257416,-0.4256987223376143,-1.1745375677307663,-0.6559408311930497,-1.536347048472436,-2.8092211751742298,-71.33789387119299,-0.5693991510543697,207.71383463163318,1.0
277.0765883016192,212.5229488456466,212.59410938243477,212.72567196021024,214.6110880524434,211.80186687726916,212.30343286782315,213.1185653140155,-0.5015659905539849,-0.9238050829410724,-0.7922425051656035,-1.31669843674635,-2.8092211751742298,-65.27472142435005,-0.7210819683774332,207.53245102186145,1.0
274.3357421909851,212.97288036034078,212.19140356935455,212.59964703239677,214.69275614270586,211.71513055146644,212.12625300927988,212.78776177438786,-0.41112245781343404,-0.8845164809303299,-0.4762730178881043,-1.0726312229214159,-2.9776255912394163,-62.62061163951867,-1.2577498088743368,207.33663819611976,1.0
276.1923616886334,212.66723277526796,212.4578077084622,212.47317521489128,215.15269940561942,211.80186687726916,212.21491091841142,212.83687053507117,-0.4130440411422569,-0.671308337622122,-0.6559408311930497,-1.035003657802008,-3.350832528350253,-64.39049481136425,-0.8653658979987995,207.50177608747424,1.0
280.9885997633515,212.66723277526796,212.32087182391243,212.34625441004465,214.76522363995238,211.88845459791085,212.21491091841142,212.9411103695223,-0.3264563205005686,-0.45779981213379983,-0.4324172260015757,-1.0526557716114553,-2.8767690420415306,-69.10014516544064,-0.7787781773571112,207.76127068372628,1.0
282.2633740134832,212.51637321501144,212.32087182391243,212.21888249376684,214.83757160781067,211.80186687726916,212.12625300927988,212.99010885825774,-0.32438613201071576,-0.4170156164976788,-0.519004946643264,-1.188241980988579,-3.035704730541511,-70.46150713621404,-0.7145063377422787,207.67723213453235,1.0
277.9842604038085,211.7421600012336,211.77487187564853,211.83400737805837,214.20043886415905,211.32295761591683,211.60420336148064,212.43683087213583,-0.2812457455638082,-0.5110497621415391,-0.4519142597316943,-1.1138732562189944,-2.877481248242219,-66.66130278789166,-0.41920238531676546,206.8282047320057,1.0
